event_id:ID(Event),name,date:DATE,address,lat:FLOAT,lon:FLOAT
99400386949,"Presentació i Pregó de la Festa Major, a càrrec de Joan Lluis Garcia, subdirector del programa de radio El Món a Rac1.",2022-05-28,Carrer del Rabí Rubèn,41.370587440986846,2.147525318360155
99400386966,"Concert d'havaneres amb el grup ""Ultramar""",2022-05-28,Carrer dels Montfar,41.37079938345046,2.1491548280768327
99400387110,"Exposició '7 vaixells, 7 històries'",2022-02-24,Avinguda de les Drassanes,41.37598140054482,2.176059209800324
99400428445,Casal d'estiu 'Multiesportiu' per a infants i adolescents de 6 a 12 anys a l'Escola Ignasi Iglésias,2022-03-21,C Cinca,41.441536026361206,2.1917589047390966
99400428733,Bressol d'estiu per a infants de 1 a 3 anys a l'Escola Bressol Municipal L'Argimon,2022-05-25,C Artesania,41.44138154205598,2.172803873425425
99400034218,Arribada de la Flama del Canigó a Sants,2022-06-07,Carrer del Rector Triadó,41.37783116942612,2.143206425773142
99400270880,Festa Major de Paraguai - Perú,2022-06-10,C Paraguai,41.41731755793025,2.2068091277547324
96331201155,Visita als jardins del Palau de Pedralbes,2021-10-18,Av Diagonal,41.38654937434819,2.1184352989192647
99400316886,Festival 'Mercateatre 2022. XXIV Fira de teatre i animació' a Sant Martí de Provençals,2022-06-07,Carrer de la Selva de Mar,41.41665521642997,2.198581654422569
99236095125,Visites guiades per a grups a l'edifici demostratiu de La Fàbrica del Sol: Visita 'Coneix La Fàbrica del Sol',2021-11-23,Pg Salvat Papasseit,41.383031580266,2.1912801963845494
99249120115,Concerts i audicions del carilló del Palau de la Generalitat,2022-06-09,Pl Sant Jaume,41.38283778118398,2.17681821745256
99400386958,Sopar de Germanor,2022-05-28,Carrer dels Montfar,41.37079938345046,2.1491548280768327
99400344375,Revetlla de Sant Joan al carrer Sagunt,2022-06-08,C Sagunt,41.37303370721682,2.1358683774451057
99400344444,Nits de Blues al Poble Espanyol 2022,2022-06-15,Avinguda de Francesc Ferrer i Guàrdia,41.36914809976753,2.1467430809493484
99400338174,Campus Olímpia de natura per a infants i adolescents de 11 a 15 anys a l'Institut Vapor del Fil,2022-04-02,Carrer del Segre,41.43364461764519,2.1923518346118622
99400338194,Campus Olímpia Poliesportiu per a infants i adolescents de 6 a 17 anys al CEM Maresme,2022-03-31,C Pallars,41.41289174995191,2.2145038552062197
99400381647,Casal esportiu per a infants i adolescents de 6 a 12 anys a l'Escola Rambleta del Clot,2022-04-01,C Aragó,41.4103326824326,2.1900866103583576
99400381653,"""Festa Major del Coll""",2022-06-09,Passeig de la Mare de Déu del Coll,41.41875011160232,2.1482517321925685
96269184706,Portes obertes a la zona de la Porta Marató de l'Estadi Olímpic,2022-06-01,Passeig Olímpic,41.36474508399185,2.1556813948675835
99400428191,Casal d'estiu 'L'Estiu dels petits' per a infants de 4 a 7 anys al Centre Cívic Vil·la Urània,2022-03-07,Carrer de Saragossa,41.40144911965886,2.149816841793133
99400288433,'La música entre les arts'.  Visita per a escoles,2021-03-03,Carrer de Lepant,41.398398009794896,2.184885139917014
99400288581,Casal d'estiu 'Trobada de bruixes i bruixots' per a infants i adolescents de 4 a 12 anys a l'Escola Reina Violant,2022-04-20,Carrer de Trilla,41.40415469495062,2.1530357611950968
99400288585,Casal d'estiu 'Retorn al Món Màgic' per a infants i adolescents de 4 a 12 anys a l'Escola Pau Casals Gràcia,2022-04-20,C Providència,41.40932038375205,2.1617984817700022
99400383306,Dates Festa Major,2022-05-20,C Montfar,41.37082991433181,2.149177101193608
99400368934,Festes d'aniversari al Zoològic de Barcelona *Suspès*,2021-11-15,Parc Ciutadella,41.386153673583415,2.1871870138081797
99400369008,Patis escolars oberts al barri - Escola Baloo,2021-11-18,Carrer de l'Harmonia,41.43115750298306,2.1393662445875514
99400381589,Campus Olímpia Poliesportiu per a infants i adolescents de 6 a 17 anys al CEM Bac de Roda,2022-03-31,Rbla Guipúscoa,41.41438759082953,2.1940882193496254
99400665762,Taller temàtic combinat 'COA Besòs' per a adolescents de 12 a 16  anys a l'Institut Besòs,2022-03-29,Carrer de Josep Pla,41.41128307627562,2.21290683597758
99400336937,Casal d'estiu 'Culturnautes' per a infants i adolescents de 6 a 14 anys al Centre de Cultura Contemporània de Barcelona,2022-03-17,C Montalegre,41.38391450226559,2.1668129104163323
99400337569,Bressol d'estiu 'Engresca' per a infants de 1 a 3 anys a l'EBM El Xalet de la Paperera,2022-03-18,Pl Julio González,41.40098724850817,2.2069394692531623
99400400387,"Saló ""Vive la Moto Barcelona""",2022-06-01,Avinguda de la Reina Maria Cristina,41.37271799430611,2.150211222762335
99400351698,Visita guiada per a públic general,2022-02-24,Carretera de Montjuïc,41.36446421195711,2.1671241451784176
99400666383,Casal d'estiu 'Taller temàtic combinat: Projecte Franja Raval' per adolescents de 12 a 17 anys al Casal de Barri del Raval i al Projecte Franja Raval.,2022-04-13,C Reina Amàlia,41.376969254254014,2.1672378540759167
99400396416,Fira d'Artesania Pl del Comerç,2021-03-03,Pl Comerç,41.43556620663616,2.1898444937192805
99400337662,Bressol d'estiu per a infants de 1 a 3 anys a l'EBM Llar d'infants,2022-04-20,C Rectoria,41.43410205889917,2.1613625440207773
